1081201064	20230121	202301	2023	2023.0575	CVL	RESIDENTS						CVL													0	020	020	02	1	3.0	2	1	2	-6.07734806629834	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20230121123000	https://www.havasunews.com/opinion/writers-on-the-range-book-bans-are-for-bullies/article_2462b3b8-9966-11ed-a6c7-93796867e299.html
1081201065	20230121	202301	2023	2023.0575	CVL	COMMUNITY						CVL													0	036	036	03	1	4.0	20	1	10	1.05820105820106	3	Elkhart, Indiana, United States	US	USIN	IN039	41.682	-85.9767	434079	0								3	Elkhart, Indiana, United States	US	USIN	IN039	41.682	-85.9767	434079	20230121123000	https://www.goshennews.com/news/local-briefs-jan-21-2023/article_053e8dc8-98f2-11ed-a13f-9b47ca9d51c0.html
1081201066	20230121	202301	2023	2023.0575	CVL	COMMUNITY						CVL													0	071	071	07	2	7.4	10	1	10	3.13111545988258	4	Yorkshire, North Yorkshire, United Kingdom	UK	UKJ7	40123	54	-1.5	-2612324	0								4	Yorkshire, North Yorkshire, United Kingdom	UK	UKJ7	40123	54	-1.5	-2612324	20230121123000	https://www.thetelegraphandargus.co.uk/news/23254079.passion-classic-cars-unites-friendly-club/
1081201067	20230121	202301	2023	2023.0575	CVL	VILLAGE						CVL													0	0874	087	08	2	10.0	10	1	10	0.37174721189591	0								0								0								20230121123000	https://www.hulldailymail.co.uk/news/history/chilling-truth-behind-one-hulls-8056437
1081201068	20230121	202301	2023	2023.0575	CVL	NEIGHBORHOOD						CVL													1	090	090	09	2	-2.0	10	1	10	-2.52707581227437	1	Ghana	GH	GH		8	-2	GH	0								1	Ghana	GH	GH		8	-2	GH	20230121123000	https://wtvbam.com/2023/01/21/455481/
1081201069	20230121	202301	2023	2023.0575	CVL	VOTER						CVL													0	120	120	12	3	-4.0	3	1	3	-2.57234726688103	3	Macomb County, Michigan, United States	US	USMI	MI099	42.7	-82.9499	1622992	0								3	Macomb County, Michigan, United States	US	USMI		42.7	-82.9499	1622992	20230121123000	https://www.michigancapitolconfidential.com/news/michigan-votes-have-rejected-constitutional-conventions-since-the-1970s
1081201070	20230121	202301	2023	2023.0575	CVL	COMMUNITY						CVL													0	120	120	12	3	-4.0	10	1	10	1.05820105820106	3	Elkhart, Indiana, United States	US	USIN	IN039	41.682	-85.9767	434079	0								3	Elkhart, Indiana, United States	US	USIN	IN039	41.682	-85.9767	434079	20230121123000	https://www.goshennews.com/news/local-briefs-jan-21-2023/article_053e8dc8-98f2-11ed-a13f-9b47ca9d51c0.html
1081201071	20230121	202301	2023	2023.0575	CVL	VOTER						CVL													1	120	120	12	3	-4.0	5	1	5	-2.57234726688103	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								3	Battle Creek, Michigan, United States	US	USMI		42.3212	-85.1797	620755	20230121123000	https://www.michigancapitolconfidential.com/news/michigan-votes-have-rejected-constitutional-conventions-since-the-1970s
1081201072	20230121	202301	2023	2023.0575	CVL	VOTER						CVL													1	120	120	12	3	-4.0	7	1	5	-2.57234726688103	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20230121123000	https://www.michigancapitolconfidential.com/news/michigan-votes-have-rejected-constitutional-conventions-since-the-1970s
1081201073	20230121	202301	2023	2023.0575	CVL	COMMUNITY						CVL			ARG	BUENOS AIRES	ARG								1	042	042	04	1	1.9	2	1	2	0	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20230121123000	https://en.mercopress.com/2023/01/21/lula-s-trip-to-argentina-to-include-antarctica-deal
1081201074	20230121	202301	2023	2023.0575	CVL	COMMUNITY						CVL			ARG	BUENOS AIRES	ARG								1	042	042	04	1	1.9	8	1	8	0	1	United States	US	US		39.828175	-98.5795	US	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20230121123000	https://en.mercopress.com/2023/01/21/lula-s-trip-to-argentina-to-include-antarctica-deal
1081201075	20230121	202301	2023	2023.0575	CVL	COMMUNITY						CVL			BRA	BRAZIL	BRA								1	040	040	04	1	1.0	2	1	2	0	1	United States	US	US		39.828175	-98.5795	US	4	Itamaraty, Piauhy, Brazil	BR	BR20	18585	-4.41667	-41.4667	-660892	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20230121123000	https://en.mercopress.com/2023/01/21/lula-s-trip-to-argentina-to-include-antarctica-deal
1081201076	20230121	202301	2023	2023.0575	CVL	CITIZEN						CVL			CRM	CRIMINAL						CRM			0	043	043	04	1	2.8	10	1	10	-4.66058763931104	0								0								0								20230121123000	https://www.citizen-times.com/story/news/local/2023/01/21/asheville-homicide-victim-was-trying-to-turn-his-life-around/69827055007/
1081201077	20230121	202301	2023	2023.0575	CVL	CITIZEN						CVL			CRM	CRIMINAL						CRM			0	090	090	09	2	-2.0	10	1	10	-4.66058763931104	0								0								0								20230121123000	https://www.citizen-times.com/story/news/local/2023/01/21/asheville-homicide-victim-was-trying-to-turn-his-life-around/69827055007/
1081201078	20230121	202301	2023	2023.0575	CVL	TRAVELER						CVL			FRA	FRANCE	FRA								1	020	020	02	1	3.0	10	1	10	5	4	Chamonix, RhôAlpes, France	FR	FRB9	16333	45.9243	6.86732	-1418045	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Chamonix, RhôAlpes, France	FR	FRB9	16333	45.9243	6.86732	-1418045	20230121123000	https://www.fodors.com/community/europe/favorite-region-of-france-for-early-july-not-paris-1712416/
1081201079	20230121	202301	2023	2023.0575	CVL	VILLAGE						CVL			GOV	ADMINISTRATION						GOV			0	043	043	04	1	2.8	1	1	1	1.1611030478955	4	Yahui, Guizhou, China	CH	CH18	13071	26.1192	108.047	-1935031	4	Yahui, Guizhou, China	CH	CH18	13071	26.1192	108.047	-1935031	4	Yahui, Guizhou, China	CH	CH18	13071	26.1192	108.047	-1935031	20230121123000	https://english.news.cn/20230121/4a016bc3006245a6995a7d81a0e78b1b/c.html
1081201080	20230121	202301	2023	2023.0575	CVL	COMMUNITY						CVL			IND	KARNATAKA	IND								0	010	010	01	1	0.0	3	1	3	1.7825311942959	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	4	Mandya, Karnataka, India	IN	IN19	17692	12.5242	76.8958	-2103756	20230121123000	https://www.prokerala.com/news/articles/a1383860.html
1081201081	20230121	202301	2023	2023.0575	CVL	COMMUNITY						CVL			IND	KARNATAKA	IND								0	010	010	01	1	0.0	1	1	1	1.7825311942959	4	Mandya, Karnataka, India	IN	IN19	17692	12.5242	76.8958	-2103756	4	Mandya, Karnataka, India	IN	IN19	17692	12.5242	76.8958	-2103756	4	Mandya, Karnataka, India	IN	IN19	17692	12.5242	76.8958	-2103756	20230121123000	https://www.prokerala.com/news/articles/a1383860.html
1081201082	20230121	202301	2023	2023.0575	CVL	CITIZEN						CVL			IND	DELHI	IND								1	042	042	04	1	1.9	2	2	2	-0.63097133757962	4	Bagdogra, West Bengal, India	IN	IN28	17948	26.7	88.3167	-2089610	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20230121123000	https://menafn.com/1105459908/US-Citizen-With-Chinese-Satellite-Phone-Held-At-Bagdogra-Airport
1081201083	20230121	202301	2023	2023.0575	CVL	COMMUNITY						CVL			IRN	IRANIAN	IRN								0	051	051	05	1	3.4	5	1	5	-8	4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	20230121123000	https://www.al-monitor.com/originals/2023/01/fleeing-repression-irans-kurdish-activists-struggle-find-refuge-iraq
1081201084	20230121	202301	2023	2023.0575	CVL	COMMUNITY						CVL			IRN	IRAN	IRN								0	051	051	05	1	3.4	1	1	1	-8	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	20230121123000	https://www.al-monitor.com/originals/2023/01/fleeing-repression-irans-kurdish-activists-struggle-find-refuge-iraq
1081201085	20230121	202301	2023	2023.0575	CVL	COMMUNITY						CVL			IRN	IRANIAN	IRN								0	051	051	05	1	3.4	1	1	1	-8	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	20230121123000	https://www.al-monitor.com/originals/2023/01/fleeing-repression-irans-kurdish-activists-struggle-find-refuge-iraq
1081201086	20230121	202301	2023	2023.0575	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	0	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	1	United States	US	US		39.828175	-98.5795	US	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20230121123000	https://en.mercopress.com/2023/01/21/lula-s-trip-to-argentina-to-include-antarctica-deal
1081201087	20230121	202301	2023	2023.0575	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	040	040	04	1	1.0	6	1	6	0	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20230121123000	https://en.mercopress.com/2023/01/21/lula-s-trip-to-argentina-to-include-antarctica-deal
1081201088	20230121	202301	2023	2023.0575	CVLBUS	CITIZEN						CVL	BUS		BUS	BANK						BUS			1	160	160	16	4	-4.0	10	1	10	-1.40280561122244	0								0								0								20230121123000	https://www.meadvilletribune.com/news/closures-leave-mercer-without-full-service-banks/article_682bebf2-9829-11ed-b15c-e34268e7da4c.html
1081201089	20230121	202301	2023	2023.0575	CVLEDU	COMMUNITY						CVL	EDU												0	036	036	03	1	4.0	4	1	4	1.05820105820106	3	Elkhart, Indiana, United States	US	USIN	IN039	41.682	-85.9767	434079	0								3	Elkhart, Indiana, United States	US	USIN	IN039	41.682	-85.9767	434079	20230121123000	https://www.goshennews.com/news/local-briefs-jan-21-2023/article_053e8dc8-98f2-11ed-a13f-9b47ca9d51c0.html
1081201090	20230121	202301	2023	2023.0575	CVLEDU	COMMUNITY						CVL	EDU		USA	INDIANA	USA								0	036	036	03	1	4.0	11	1	7	1.05820105820106	3	Elkhart, Indiana, United States	US	USIN	IN039	41.682	-85.9767	434079	3	Elkhart, Indiana, United States	US	USIN	IN039	41.682	-85.9767	434079	3	Elkhart, Indiana, United States	US	USIN	IN039	41.682	-85.9767	434079	20230121123000	https://www.goshennews.com/news/local-briefs-jan-21-2023/article_053e8dc8-98f2-11ed-a13f-9b47ca9d51c0.html
1081201091	20230121	202301	2023	2023.0575	CZE	CZECH	CZE								IRQ	IRAQ	IRQ								1	020	020	02	1	3.0	4	1	4	-5.0314465408805	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20230121123000	http://sana.sy/en/?p=297391
1081201092	20230121	202301	2023	2023.0575	CZE	PRAGUE	CZE								JUD	TRIBUNAL						JUD			1	020	020	02	1	3.0	8	1	8	-5.0314465408805	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230121123000	http://sana.sy/en/?p=297391
1081201093	20230121	202301	2023	2023.0575	CZE	CZECH REPUBLIC	CZE								JUD	TRIBUNAL						JUD			1	020	020	02	1	3.0	2	1	2	-5.0314465408805	1	Syria	SY	SY		35	38	SY	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230121123000	http://sana.sy/en/?p=297391
1081201094	20230121	202301	2023	2023.0575	CZE	CZECH	CZE								SYR	SYRIA	SYR								1	020	020	02	1	3.0	4	1	4	-5.0314465408805	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	1	Syria	SY	SY		35	38	SY	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20230121123000	http://sana.sy/en/?p=297391
1081201095	20230121	202301	2023	2023.0575	CZELEG	CZECH	CZE					LEG			IRQ	IRAQ	IRQ								1	020	020	02	1	3.0	6	1	6	-5.0314465408805	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20230121123000	http://sana.sy/en/?p=297391
1081201096	20230121	202301	2023	2023.0575	CZELEG	CZECH REPUBLIC	CZE					LEG			SYR	SYRIA	SYR								1	020	020	02	1	3.0	2	1	2	-5.0314465408805	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	1	Iraq	IZ	IZ		33	44	IZ	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20230121123000	http://sana.sy/en/?p=297391
1081201097	20230121	202301	2023	2023.0575	CZELEG	CZECH	CZE					LEG			SYR	SYRIA	SYR								1	020	020	02	1	3.0	4	1	4	-5.0314465408805	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	1	Syria	SY	SY		35	38	SY	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20230121123000	http://sana.sy/en/?p=297391
1081201098	20230121	202301	2023	2023.0575	DEU	GERMANY	DEU																		1	026	026	02	1	4.0	2	1	2	-4.63242698892245	4	Metis, Sakha (Yakutiya), Russia	RS	RS63	25092	67.4667	136.433	-2957114	0								4	Metis, Sakha (Yakutiya), Russia	RS	RS63	25092	67.4667	136.433	-2957114	20230121123000	https://sputniknews.com/20230121/i-am-tired-of-this-sshow-washington-and-kiev-fume-as-berlin-holds-off-on-tanks-for-ukraine-1106552205.html
1081201099	20230121	202301	2023	2023.0575	DEU	GERMANY	DEU																		1	026	026	02	1	4.0	6	1	6	-4.63242698892245	1	Iraq	IZ	IZ		33	44	IZ	0								1	Iraq	IZ	IZ		33	44	IZ	20230121123000	https://sputniknews.com/20230121/i-am-tired-of-this-sshow-washington-and-kiev-fume-as-berlin-holds-off-on-tanks-for-ukraine-1106552205.html
1081201100	20230121	202301	2023	2023.0575	DEU	HANOVER	DEU								EDU	SCHOOL						EDU			1	0353	035	03	1	7.0	5	1	5	4.18502202643172	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230121123000	https://www.newjerseyhills.com/entertainment/music/world-premieres-to-highlight-hanover-wind-symphony-s-free-concert-feb-15/article_b167d8aa-9840-11ed-8510-d7ee33330b63.html
1081201101	20230121	202301	2023	2023.0575	DEU	GERMANY	DEU								UKR	UKRAINE	UKR								1	110	110	11	3	-2.0	10	1	10	3.44827586206896	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20230121123000	https://news.yahoo.com/germany-faces-backlash-over-refusal-115611886.html
1081201102	20230121	202301	2023	2023.0575	DEU	GERMANY	DEU								UKR	UKRAINE	UKR								0	130	130	13	3	-4.4	2	1	2	-4.25531914893617	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20230121123000	https://ground.news/article/german-caution-on-ukraine-arms-rooted-in-political-culture_0d5030
1081201103	20230121	202301	2023	2023.0575	DEU	GERMAN	DEU								USA	UNITED STATES	USA								0	020	020	02	1	3.0	5	1	5	-3.89863547758285	1	Germany	GM	GM		51.5	10.5	GM	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230121123000	https://www.wicz.com/story/48200357/abandoned-shopping-carts-cost-taxpayers-thousands-of-dollars
1081201104	20230121	202301	2023	2023.0575	DEU	GERMAN	DEU								USA	UNITED STATES	USA								0	020	020	02	1	3.0	3	1	3	-3.89863547758285	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230121123000	https://www.wicz.com/story/48200357/abandoned-shopping-carts-cost-taxpayers-thousands-of-dollars
1081201105	20230121	202301	2023	2023.0575	DNK	DANISH	DNK																		1	010	010	01	1	0.0	3	1	3	-2.83842794759826	1	Denmark	DA	DA		56	10	DA	0								4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230121123000	https://sputniknews.com/20230121/turkey-cancels-swedish-defense-ministers-visit-over-disgusting-demonstrations-1106548681.html
1081201106	20230121	202301	2023	2023.0575	DNK	DENMARK	DNK																		1	010	010	01	1	0.0	6	2	6	-4.82799918928381	1	Denmark	DA	DA		56	10	DA	0								1	Denmark	DA	DA		56	10	DA	20230121123000	https://sputniknews.com/20230121/turkey-cancels-swedish-defense-ministers-visit-over-disgusting-demonstrations-1106548681.html
1081201107	20230121	202301	2023	2023.0575	DNK	DENMARK	DNK								RAD	EXTREMIST						RAD			1	0833	083	08	2	5.0	1	1	1	-5.82278481012659	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	1	Denmark	DA	DA		56	10	DA	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20230121123000	https://www.tellerreport.com/news/2023-01-21-anti-turkish-protest-in-stockholm-angers-ankara.SyefEbBFss.html
1081201108	20230121	202301	2023	2023.0575	DNK	DANISH	DNK								RAD	EXTREMIST						RAD			1	0833	083	08	2	5.0	3	1	3	-5.82278481012659	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20230121123000	https://www.tellerreport.com/news/2023-01-21-anti-turkish-protest-in-stockholm-angers-ankara.SyefEbBFss.html
1081201109	20230121	202301	2023	2023.0575	DNK	DENMARK	DNK								TUR	TURKISH	TUR								1	141	141	14	3	-6.5	1	1	1	-5.82278481012659	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Denmark	DA	DA		56	10	DA	20230121123000	https://www.tellerreport.com/news/2023-01-21-anti-turkish-protest-in-stockholm-angers-ankara.SyefEbBFss.html
1081201110	20230121	202301	2023	2023.0575	DNK	DENMARK	DNK								TUR	TURKISH	TUR								1	141	141	14	3	-6.5	1	1	1	-5.82278481012659	1	Denmark	DA	DA		56	10	DA	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Denmark	DA	DA		56	10	DA	20230121123000	https://www.tellerreport.com/news/2023-01-21-anti-turkish-protest-in-stockholm-angers-ankara.SyefEbBFss.html
1081201111	20230121	202301	2023	2023.0575	DNK	DANISH	DNK								TURGOV	TURKISH	TUR					GOV			1	141	141	14	3	-6.5	2	1	2	-5.82278481012659	1	Denmark	DA	DA		56	10	DA	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20230121123000	https://www.tellerreport.com/news/2023-01-21-anti-turkish-protest-in-stockholm-angers-ankara.SyefEbBFss.html
1081201112	20230121	202301	2023	2023.0575	EDU	SCHOOL						EDU													1	010	010	01	1	0.0	1	1	1	2.5	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	0								4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	20230121123000	https://menafn.com/1105459916/Turkish-Students-Offer-Pocket-Money-To-Help-Orphans-In-Sri-Lanka
1081201113	20230121	202301	2023	2023.0575	EDU	SCHOOL						EDU													1	051	051	05	1	3.4	2	1	2	0.56390977443609	4	Glenvista, Gauteng, South Africa	SF	SF06	77364	-26.2821	28.048	-1231380	0								4	Glenvista, Gauteng, South Africa	SF	SF06	77364	-26.2821	28.048	-1231380	20230121123000	https://www.iol.co.za/saturday-star/news/matric-results-joburgs-matriculants-ready-to-take-on-the-world-6f96e2ec-7aa3-4ed3-aad1-28e02af9a4f6
1081201114	20230121	202301	2023	2023.0575	EDU	STUDENT						EDU													1	051	051	05	1	3.4	8	1	8	2.5	4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	0								4	Anadolu, Turkey (general), Turkey	TU	TU00	28356	39	35	-735281	20230121123000	https://menafn.com/1105459916/Turkish-Students-Offer-Pocket-Money-To-Help-Orphans-In-Sri-Lanka
1081201115	20230121	202301	2023	2023.0575	EDU	STUDENTS AND TEACHER						EDU													0	110	110	11	3	-2.0	1	1	1	-6.07734806629834	3	Nampa, Idaho, United States	US	USID	ID027	43.5407	-116.563	396943	0								3	Nampa, Idaho, United States	US	USID	ID027	43.5407	-116.563	396943	20230121123000	https://www.havasunews.com/opinion/writers-on-the-range-book-bans-are-for-bullies/article_2462b3b8-9966-11ed-a6c7-93796867e299.html
1081201116	20230121	202301	2023	2023.0575	EDU	PUPIL						EDU			COP	POLICE						COP			1	181	181	18	4	-9.0	2	1	2	-5.38461538461538	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	4	Nasarawa, Sokoto, Nigeria	NI	NI51	23100	13.0303	5.1938	10483473	4	Ibadan, Oyo, Nigeria	NI	NI32	191242	7.38778	3.89639	-2010458	20230121123000	https://www.channelstv.com/2023/01/20/six-primary-school-pupils-abducted-in-nasarawa/
1081201117	20230121	202301	2023	2023.0575	EDU	STUDENT						EDU			GOV	REGIME						GOV			1	141	141	14	3	-6.5	1	1	1	-8	4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	20230121123000	https://www.al-monitor.com/originals/2023/01/fleeing-repression-irans-kurdish-activists-struggle-find-refuge-iraq
