1079963190	20230113	202301	2023	2023.0356	CVL	POPULATION						CVL			USACVL	UNITED STATES	USA					CVL			1	017	017	01	1	0.0	2	1	2	1.75879396984924	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20230113030000	https://www.lagrandeobserver.com/news/local/center-for-human-development-received-funding-to-provide-housing-for-people-with-behavioral-health-needs/article_18dbebc8-9217-11ed-a10b-97540f899a80.html
1079963191	20230113	202301	2023	2023.0356	CVL	POPULATION						CVL			USACVL	UNITED STATES	USA					CVL			1	071	071	07	2	7.4	2	1	2	1.75879396984924	3	Union County, Oregon, United States	US	USOR	OR061	45.3665	-118.001	1164165	3	Union County, Oregon, United States	US	USOR		45.3665	-118.001	1164165	3	Union County, Oregon, United States	US	USOR		45.3665	-118.001	1164165	20230113030000	https://www.lagrandeobserver.com/news/local/center-for-human-development-received-funding-to-provide-housing-for-people-with-behavioral-health-needs/article_18dbebc8-9217-11ed-a10b-97540f899a80.html
1079963192	20230113	202301	2023	2023.0356	CVLEDU	COMMUNITY						CVL	EDU		GOV	KING						GOV			1	036	036	03	1	4.0	6	1	6	5.75221238938054	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230113030000	https://www.recorder.com/GCC-resuming-MLK-Day-celebration-49509080
1079963193	20230113	202301	2023	2023.0356	CVLEDU	COMMUNITY						CVL	EDU		GOV	KING						GOV			1	051	051	05	1	3.4	6	1	6	5.75221238938054	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230113030000	https://www.recorder.com/GCC-resuming-MLK-Day-celebration-49509080
1079963194	20230113	202301	2023	2023.0356	CVLEDU	COMMUNITY						CVL	EDU		HLH	NURSE						HLH			1	040	040	04	1	1.0	6	1	6	1.94003527336861	3	Spotsylvania County, Virginia, United States	US	USVA	VA177	38.1835	-77.6497	1480172	3	Spotsylvania County, Virginia, United States	US	USVA		38.1835	-77.6497	1480172	3	Spotsylvania County, Virginia, United States	US	USVA		38.1835	-77.6497	1480172	20230113030000	https://fredericksburg.com/news/local/stafford-county-nurse-featured-in-governors-speech/article_f59c9214-9290-11ed-b85b-131d6be9a906.html
1079963195	20230113	202301	2023	2023.0356	CVLEDU	COMMUNITY						CVL	EDU		USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	5.75221238938054	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230113030000	https://www.recorder.com/GCC-resuming-MLK-Day-celebration-49509080
1079963196	20230113	202301	2023	2023.0356	CVLEDU	COMMUNITY						CVL	EDU		USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	5.75221238938054	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230113030000	https://www.recorder.com/GCC-resuming-MLK-Day-celebration-49509080
1079963197	20230113	202301	2023	2023.0356	CVLEDU	COMMUNITY						CVL	EDU		USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	2	1	2	5.75221238938054	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230113030000	https://www.recorder.com/GCC-resuming-MLK-Day-celebration-49509080
1079963198	20230113	202301	2023	2023.0356	CVLEDU	COMMUNITY						CVL	EDU		USAGOV	UNITED STATES	USA					GOV			1	051	051	05	1	3.4	2	1	2	5.75221238938054	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230113030000	https://www.recorder.com/GCC-resuming-MLK-Day-celebration-49509080
1079963199	20230113	202301	2023	2023.0356	CYP	CYPRUS	CYP																		1	051	051	05	1	3.4	10	1	10	9.71428571428576	1	Cyprus	CY	CY		35	33	CY	0								1	Cyprus	CY	CY		35	33	CY	20230113030000	https://travelnoire.com/10-reasons-why-cyprus-is-a-sweet-winter-getaway-destination/
1079963200	20230113	202301	2023	2023.0356	DEU	GERMANY	DEU								IRQGOV	IRAQ	IRQ					GOV			1	046	046	04	1	7.0	10	1	10	-5.47945205479452	1	Germany	GM	GM		51.5	10.5	GM	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20230113030000	https://www.onenewspage.com/n/Science/1zpjux4ayb/Iraq-premier-heads-to-Germany-for-energy.htm
1079963201	20230113	202301	2023	2023.0356	DOM	DOMINICAN REPUBLIC	DOM								JUD	JUDGE						JUD			1	043	043	04	1	2.8	10	1	10	-5.85106382978724	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Dominican Republic	DR	DR		19	-70.666667	DR	20230113030000	https://www.rap-up.com/2023/01/12/young-thug-judge-punishes-juror-30-page-essay/
1079963202	20230113	202301	2023	2023.0356	EDU	STUDENT						EDU													0	010	010	01	1	0.0	20	1	10	0.63775510204081	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20230113030000	https://www.dawn.com/news/1731417/strong-foundations
1079963203	20230113	202301	2023	2023.0356	EDU	UNIVERSITY						EDU													0	014	014	01	1	0.0	10	1	10	0.90771558245083	0								0								0								20230113030000	https://www.recorder.com/Guest-columnist-Robin-Jaffin-49523455
1079963204	20230113	202301	2023	2023.0356	EDU	STUDENT						EDU													0	036	036	03	1	4.0	3	1	3	3.94321766561514	3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	0								3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	20230113030000	https://menafn.com/1105422493/Motion-And-Post-Producers-Get-Opportunity-To-Level-Up-Their-Skills-With-Launch-Of-Deducers
1079963205	20230113	202301	2023	2023.0356	EDU	STUDENT						EDU													0	036	036	03	1	4.0	2	1	2	3.94321766561514	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20230113030000	https://menafn.com/1105422493/Motion-And-Post-Producers-Get-Opportunity-To-Level-Up-Their-Skills-With-Launch-Of-Deducers
1079963206	20230113	202301	2023	2023.0356	EDU	STUDENT						EDU													0	040	040	04	1	1.0	3	1	3	3.94321766561514	3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	0								3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	20230113030000	https://menafn.com/1105422493/Motion-And-Post-Producers-Get-Opportunity-To-Level-Up-Their-Skills-With-Launch-Of-Deducers
1079963207	20230113	202301	2023	2023.0356	EDU	STUDENT						EDU													0	040	040	04	1	1.0	2	1	2	3.94321766561514	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20230113030000	https://menafn.com/1105422493/Motion-And-Post-Producers-Get-Opportunity-To-Level-Up-Their-Skills-With-Launch-Of-Deducers
1079963208	20230113	202301	2023	2023.0356	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	6	1	6	5.98159509202454	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20230113030000	https://technical.ly/startups/protenus-cofounder-robert-lord-returning-johns-hopkins-medical-school-joining-lionbird-ventures-partner/
1079963209	20230113	202301	2023	2023.0356	EDU	COLLEGE						EDU													1	043	043	04	1	2.8	10	1	10	5.75221238938054	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20230113030000	https://www.recorder.com/GCC-resuming-MLK-Day-celebration-49509080
1079963210	20230113	202301	2023	2023.0356	EDU	SCHOOL						EDU													0	051	051	05	1	3.4	3	1	3	0.88105726872247	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20230113030000	https://gazette.com/new-colorado-state-board-of-education-blocks-a-charter-appeal-against-adams-14/article_5bd281f4-92d9-11ed-83c5-bffa3aa648f1.html
1079963211	20230113	202301	2023	2023.0356	EDU	STUDENT						EDU													0	051	051	05	1	3.4	5	1	5	2.5	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20230113030000	https://www.businessinnovationmag.co.uk/cheltenham-headquartered-ucas-looks-to-ditch-written-personal-statement/
1079963212	20230113	202301	2023	2023.0356	EDU	COLLEGE						EDU													1	051	051	05	1	3.4	10	1	10	5.75221238938054	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20230113030000	https://www.recorder.com/GCC-resuming-MLK-Day-celebration-49509080
1079963213	20230113	202301	2023	2023.0356	EDU	SCHOOL						EDU													0	084	084	08	2	7.0	10	1	10	-5.6	3	Dallas County, Alabama, United States	US	USAL	AL047	32.3335	-87.0833	161549	0								3	Dallas County, Alabama, United States	US	USAL		32.3335	-87.0833	161549	20230113030000	https://www.nbcrightnow.com/national/tornado-causes-significant-damage-in-selma-alabama-mayor-says/article_73b71596-92d9-11ed-a759-233250a8efda.html
1079963214	20230113	202301	2023	2023.0356	EDU	STUDENT						EDU													1	139	139	13	3	-7.0	10	1	10	2.54237288135593	0								0								0								20230113030000	https://y100.iheart.com/featured/frankie-p/content/2023-01-12-not-everyone-returning-for-zoey-101-sequel-movie-with-jamie-lynn-spears/
1079963215	20230113	202301	2023	2023.0356	EDU	SCHOOL						EDU			COP	DEPUTIES						COP			1	173	173	17	4	-5.0	10	1	10	-7.88530465949821	0								0								0								20230113030000	http://www.wbiw.com/2023/01/12/mitchell-man-arrested-after-reports-of-child-neglect/
1079963216	20230113	202301	2023	2023.0356	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	5.98159509202454	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20230113030000	https://technical.ly/startups/protenus-cofounder-robert-lord-returning-johns-hopkins-medical-school-joining-lionbird-ventures-partner/
1079963217	20230113	202301	2023	2023.0356	EGY	SINAI	EGY																		0	030	030	03	1	4.0	10	1	10	-1.12994350282486	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230113030000	https://www.dailyfinland.fi/worldwide/30796/NY-nurses-end-strike-with-tentative-deals-reached
1079963218	20230113	202301	2023	2023.0356	EGYHLH	SINAI	EGY					HLH													1	030	030	03	1	4.0	10	1	10	-1.12994350282486	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230113030000	https://www.dailyfinland.fi/worldwide/30796/NY-nurses-end-strike-with-tentative-deals-reached
1079963219	20230113	202301	2023	2023.0356	EGYHLH	SINAI	EGY					HLH			HLH	NURSE						HLH			1	143	143	14	3	-6.5	5	1	5	-1.12994350282486	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230113030000	https://www.dailyfinland.fi/worldwide/30796/NY-nurses-end-strike-with-tentative-deals-reached
1079963220	20230113	202301	2023	2023.0356	ELI	RETIRED						ELI			CRM	ORGANIZED CRIME						CRM			0	091	091	09	2	-2.0	6	1	3	-5.96658711217184	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230113030000	https://www.wlwt.com/article/group-of-out-of-state-men-arrested-in-fort-thomas-may-be-connected-to-felony-lane-gang/42478753
1079963221	20230113	202301	2023	2023.0356	ENV	ENVIRONMENTALIST						ENV													1	012	012	01	1	-0.4	5	1	5	-1.53452685421995	0								0								0								20230113030000	https://www.thehindu.com/news/cities/Tiruchirapalli/two-sand-quarries-opened-in-karur-environmentalists-express-concern/article66369153.ece
1079963222	20230113	202301	2023	2023.0356	ESP	SPAIN	ESP																		0	020	020	02	1	3.0	2	1	2	1.11731843575419	1	Spain	SP	SP		40	-4	SP	0								4	Medellin, Antioquia, Colombia	CO	CO02	13408	6.29139	-75.5361	-592318	20230113030000	https://www.keranews.org/2023-01-12/fame-came-early-for-reggaeton-star-nicky-jam-and-he-admits-he-wasnt-ready-for-it
1079963223	20230113	202301	2023	2023.0356	ESP	SPAIN	ESP								HLH	DOCTOR						HLH			1	010	010	01	1	0.0	2	1	2	1.11731843575419	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20230113030000	https://www.keranews.org/2023-01-12/fame-came-early-for-reggaeton-star-nicky-jam-and-he-admits-he-wasnt-ready-for-it
1079963224	20230113	202301	2023	2023.0356	EUR	EUROPE	EUR																		1	010	010	01	1	0.0	3	1	3	-3	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20230113030000	https://comicbook.com/tv-shows/news/the-walking-dead-daryl-dixon-spinoff-release-date-2023-amc-norman-reedus/
1079963225	20230113	202301	2023	2023.0356	EUR	EUROPE	EUR								FRA	FRANCE	FRA								1	010	010	01	1	0.0	1	1	1	-3	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230113030000	https://comicbook.com/tv-shows/news/the-walking-dead-daryl-dixon-spinoff-release-date-2023-amc-norman-reedus/
1079963226	20230113	202301	2023	2023.0356	EUR	EUROPE	EUR								FRA	FRANCE	FRA								1	010	010	01	1	0.0	1	1	1	-3	1	France	FR	FR		46	2	FR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230113030000	https://comicbook.com/tv-shows/news/the-walking-dead-daryl-dixon-spinoff-release-date-2023-amc-norman-reedus/
1079963227	20230113	202301	2023	2023.0356	FJIGOV	FIJI	FJI					GOV			GOV	AMBASSADOR						GOV			1	161	161	16	4	-4.0	10	1	10	7.3394495412844	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	20230113030000	https://www.rnz.co.nz/international/pacific-news/482375/fiji-government-recalling-all-ambassadors-and-global-staff
1079963228	20230113	202301	2023	2023.0356	FRA	FRANCE	FRA																		1	110	110	11	3	-2.0	2	1	2	-2.68456375838926	1	Belgium	BE	BE		50.833333	4	BE	0								1	Belgium	BE	BE		50.833333	4	BE	20230113030000	https://www.dawn.com/news/1731322/norrie-gets-revenge-over-giron-to-reach-auckland-last-four
1079963229	20230113	202301	2023	2023.0356	FRA	FRANCE	FRA								USA	NEW YORK CITY	USA								1	043	043	04	1	2.8	3	1	3	-3	1	France	FR	FR		46	2	FR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230113030000	https://comicbook.com/tv-shows/news/the-walking-dead-daryl-dixon-spinoff-release-date-2023-amc-norman-reedus/
1079963230	20230113	202301	2023	2023.0356	GBR	UNITED KINGDOM	GBR																		0	036	036	03	1	4.0	1	1	1	1.83823529411765	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20230113030000	https://www.techradar.com/how-to/how-to-watch-your-honor-season-2-online-from-anywhere
1079963231	20230113	202301	2023	2023.0356	GBR	UNITED KINGDOM	GBR																		0	036	036	03	1	4.0	4	1	4	1.83823529411765	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20230113030000	https://www.techradar.com/how-to/how-to-watch-your-honor-season-2-online-from-anywhere
1079963232	20230113	202301	2023	2023.0356	GBR	UNITED KINGDOM	GBR																		0	036	036	03	1	4.0	4	1	4	1.83823529411765	1	United Kingdom	UK	UK		54	-4	UK	0								1	Canada	CA	CA		60	-96	CA	20230113030000	https://www.techradar.com/how-to/how-to-watch-your-honor-season-2-online-from-anywhere
1079963233	20230113	202301	2023	2023.0356	GBR	UNITED KINGDOM	GBR																		1	043	043	04	1	2.8	18	1	10	0.90909090909091	4	Winchcombe, Gloucestershire, United Kingdom	UK	UKE6	40113	51.95	-1.96667	-2611811	0								4	Winchcombe, Gloucestershire, United Kingdom	UK	UKE6	40113	51.95	-1.96667	-2611811	20230113030000	https://www.europeantimes.news/de/2023/01/Bausteine-%E2%80%8B%E2%80%8Bdes-Lebens-in-Meteoriten-entdeckt%2C-der-in-England-gelandet-ist/
1079963234	20230113	202301	2023	2023.0356	GBR	SCOTLAND	GBR																		1	043	043	04	1	2.8	1	1	1	3.91566265060241	3	Wichita, Kansas, United States	US	USKS	KS173	37.6922	-97.3375	473862	0								1	United Kingdom	UK	UK		54	-4	UK	20230113030000	https://www.duluthnewstribune.com/news/local/ramsay-sworn-in-as-st-louis-county-sheriff
1079963235	20230113	202301	2023	2023.0356	GBR	MANCHESTER	GBR																		0	046	046	04	1	7.0	20	1	10	0	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20230113030000	https://www.wmur.com/article/sununu-homelessness-problem-collaborative-effort/42478905
1079963236	20230113	202301	2023	2023.0356	GBR	MANCHESTER	GBR																		1	080	080	08	2	5.0	20	1	10	0	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20230113030000	https://www.wmur.com/article/sununu-homelessness-problem-collaborative-effort/42478905
1079963237	20230113	202301	2023	2023.0356	GBR	BRITAIN	GBR																		0	084	084	08	2	7.0	6	1	6	-5.24246395806029	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230113030000	https://www.voanews.com/a/iran-media-say-british-iranian-facing-execution-had-ties-to-scientist-s-killing-/6916619.html
1079963238	20230113	202301	2023	2023.0356	GBR	UNITED KINGDOM	GBR																		0	084	084	08	2	7.0	1	1	1	-5.24246395806029	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20230113030000	https://www.voanews.com/a/iran-media-say-british-iranian-facing-execution-had-ties-to-scientist-s-killing-/6916619.html
1079963239	20230113	202301	2023	2023.0356	GBR	UNITED KINGDOM	GBR																		0	084	084	08	2	7.0	1	1	1	-5.24246395806029	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20230113030000	https://www.voanews.com/a/iran-media-say-british-iranian-facing-execution-had-ties-to-scientist-s-killing-/6916619.html
1079963240	20230113	202301	2023	2023.0356	GBR	UNITED KINGDOM	GBR																		0	173	173	17	4	-5.0	1	1	1	-5.24246395806029	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20230113030000	https://www.voanews.com/a/iran-media-say-british-iranian-facing-execution-had-ties-to-scientist-s-killing-/6916619.html
