1081057391	20230120	202301	2023	2023.0548	BUS	INVESTOR						BUS			MNCCAN	CIBC	CAN					MNC			1	040	040	04	1	1.0	6	1	6	1.1090573012939	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20230120131500	https://www.finanznachrichten.de/nachrichten-2023-01/58110281-nextech-ar-solutions-corp-to-present-at-the-alphanorth-capital-event-on-january-21st-200.htm
1081057392	20230120	202301	2023	2023.0548	BUS	COMPANY						BUS			USA	IOWA	USA								0	073	073	07	2	7.4	10	1	10	-2.32198142414861	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20230120131500	https://www.thegazette.com/environment-nature/towns-drinking-water-contamination-returns-after-testing-ends/
1081057393	20230120	202301	2023	2023.0548	BUS	COMPANY						BUS			USA	IOWA	USA								0	120	120	12	3	-4.0	10	1	10	-2.32198142414861	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20230120131500	https://www.thegazette.com/environment-nature/towns-drinking-water-contamination-returns-after-testing-ends/
1081057394	20230120	202301	2023	2023.0548	BUS	COMPANIES						BUS			USA	UNITED STATES	USA								0	172	172	17	4	-5.0	3	1	3	-2.32198142414861	3	Loveland, Iowa, United States	US	USIA	IA155	41.4972	-95.89	458646	3	Loveland, Iowa, United States	US	USIA	IA155	41.4972	-95.89	458646	3	Loveland, Iowa, United States	US	USIA	IA155	41.4972	-95.89	458646	20230120131500	https://www.thegazette.com/environment-nature/towns-drinking-water-contamination-returns-after-testing-ends/
1081057395	20230120	202301	2023	2023.0548	BUS	COMPANIES						BUS			USA	UNITED STATES	USA								0	172	172	17	4	-5.0	1	1	1	-2.32198142414861	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20230120131500	https://www.thegazette.com/environment-nature/towns-drinking-water-contamination-returns-after-testing-ends/
1081057396	20230120	202301	2023	2023.0548	CAF	CENTRAL AFRICAN REPUBLIC	CAF								MIL	GOVERNMENT FORCES						MIL			0	062	062	06	2	7.4	4	1	4	-6.64251207729468	1	Central African Republic	CT	CT		7	21	CT	4	Maltseva, Smolenskaya Oblast', Russia	RS	RS69	25106	55.7167	33.9333	-2952709	4	Maltseva, Smolenskaya Oblast', Russia	RS	RS69	25106	55.7167	33.9333	-2952709	20230120131500	http://www.nydailynews.com/opinion/ny-oped-wagner-group-20230120-mtdiu6wr7vdxblykmgtp6e6d7e-story.html
1081057397	20230120	202301	2023	2023.0548	CAF	CENTRAL AFRICAN REPUBLIC	CAF								MIL	GOVERNMENT FORCES						MIL			0	062	062	06	2	7.4	2	1	2	-6.64251207729468	1	Central African Republic	CT	CT		7	21	CT	4	Maltseva, Smolenskaya Oblast', Russia	RS	RS69	25106	55.7167	33.9333	-2952709	1	Central African Republic	CT	CT		7	21	CT	20230120131500	http://www.nydailynews.com/opinion/ny-oped-wagner-group-20230120-mtdiu6wr7vdxblykmgtp6e6d7e-story.html
1081057398	20230120	202301	2023	2023.0548	CAF	CENTRAL AFRICAN REPUBLIC	CAF								MIL	GOVERNMENT FORCES						MIL			0	062	062	06	2	7.4	2	1	2	-6.64251207729468	1	Central African Republic	CT	CT		7	21	CT	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20230120131500	http://www.nydailynews.com/opinion/ny-oped-wagner-group-20230120-mtdiu6wr7vdxblykmgtp6e6d7e-story.html
1081057399	20230120	202301	2023	2023.0548	CAF	CENTRAL AFRICAN REPUBLIC	CAF								MIL	GOVERNMENT FORCES						MIL			0	062	062	06	2	7.4	2	1	2	-6.64251207729468	1	Central African Republic	CT	CT		7	21	CT	1	Central African Republic	CT	CT		7	21	CT	1	Central African Republic	CT	CT		7	21	CT	20230120131500	http://www.nydailynews.com/opinion/ny-oped-wagner-group-20230120-mtdiu6wr7vdxblykmgtp6e6d7e-story.html
1081057400	20230120	202301	2023	2023.0548	CAF	CENTRAL AFRICAN REPUBLIC	CAF								MIL	GOVERNMENT FORCES						MIL			0	072	072	07	2	8.3	6	1	6	-6.64251207729468	1	Central African Republic	CT	CT		7	21	CT	4	Maltseva, Smolenskaya Oblast', Russia	RS	RS69	25106	55.7167	33.9333	-2952709	4	Maltseva, Smolenskaya Oblast', Russia	RS	RS69	25106	55.7167	33.9333	-2952709	20230120131500	http://www.nydailynews.com/opinion/ny-oped-wagner-group-20230120-mtdiu6wr7vdxblykmgtp6e6d7e-story.html
1081057401	20230120	202301	2023	2023.0548	CAF	CENTRAL AFRICAN REPUBLIC	CAF								MIL	GOVERNMENT FORCES						MIL			0	072	072	07	2	8.3	2	1	2	-6.64251207729468	1	Central African Republic	CT	CT		7	21	CT	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20230120131500	http://www.nydailynews.com/opinion/ny-oped-wagner-group-20230120-mtdiu6wr7vdxblykmgtp6e6d7e-story.html
1081057402	20230120	202301	2023	2023.0548	CAF	CENTRAL AFRICAN REPUBLIC	CAF								MIL	GOVERNMENT FORCES						MIL			0	072	072	07	2	8.3	2	1	2	-6.64251207729468	1	Central African Republic	CT	CT		7	21	CT	1	Central African Republic	CT	CT		7	21	CT	1	Central African Republic	CT	CT		7	21	CT	20230120131500	http://www.nydailynews.com/opinion/ny-oped-wagner-group-20230120-mtdiu6wr7vdxblykmgtp6e6d7e-story.html
1081057403	20230120	202301	2023	2023.0548	CAN	VANCOUVER	CAN																		1	043	043	04	1	2.8	10	1	10	2.02507232401158	4	Castle Rock, Coleraine, United Kingdom	UK	UKR6	40176	55.15	-6.78333	-2592047	0								4	Castle Rock, Coleraine, United Kingdom	UK	UKR6	40176	55.15	-6.78333	-2592047	20230120131500	https://www.globenewswire.com/news-release/2023/01/20/2592423/0/en/Trailbreaker-Resources-Acquires-Castle-Rock-Property-Northern-Vancouver-Island-Signs-Partnership-Agreement-With-Cazador-Resources.html
1081057404	20230120	202301	2023	2023.0548	CAN	CANADA	CAN																		1	111	111	11	3	-2.0	4	1	4	-8.96551724137931	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20230120131500	https://www.ctvnews.ca/health/recall-of-le-fromage-au-village-la-vache-a-maillottes-triggered-by-illness-outbreak-1.6238747
1081057405	20230120	202301	2023	2023.0548	CAN	CANADA	CAN																		1	111	111	11	3	-2.0	4	1	4	-2.82485875706215	1	Syria	SY	SY		35	38	SY	0								1	Syria	SY	SY		35	38	SY	20230120131500	https://www.ctvnews.ca/5-things/5-things-to-know-for-friday-january-20-2023-1.6238560
1081057406	20230120	202301	2023	2023.0548	CAN	CANADA	CAN								BUS	MANUFACTURER						BUS			1	010	010	01	1	0.0	4	1	4	2.81899109792285	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20230120131500	https://autosphere.ca/tires/2023/01/20/tire-manufacturers-promotions-on-the-purchase-of-new-sets/
1081057407	20230120	202301	2023	2023.0548	CAN	CANADA	CAN								BUS	INVESTOR						BUS			1	040	040	04	1	1.0	1	1	1	1.1090573012939	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20230120131500	https://www.finanznachrichten.de/nachrichten-2023-01/58110281-nextech-ar-solutions-corp-to-present-at-the-alphanorth-capital-event-on-january-21st-200.htm
1081057408	20230120	202301	2023	2023.0548	CHE	DAVOS	CHE								DEUCOP	GERMANY	DEU					COP			1	173	173	17	4	-5.0	12	2	12	-6.55827628576444	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20230120131500	https://news.yahoo.com/thunberg-protesters-demand-climate-justice-122314550.html
1081057409	20230120	202301	2023	2023.0548	CHN	CHINESE	CHN																		1	042	042	04	1	1.9	10	1	10	3.07692307692308	1	Malaysia	MY	MY		2.5	112.5	MY	0								1	Malaysia	MY	MY		2.5	112.5	MY	20230120131500	https://www.thestar.com.my/aseanplus/aseanplus-news/2023/01/20/bruneians-witness-039awakening-of-lions039-ahead-of-cny-celebrations
1081057410	20230120	202301	2023	2023.0548	CHN	SHENZHEN	CHN																		1	043	043	04	1	2.8	2	1	2	0.81799591002045	4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	0								4	Shenzhen, Guangdong, China	CH	CH30	13036	22.2	111.117	-1925267	20230120131500	http://www.thatsmags.com/china/post/35601/city-snapshot-3-instagrammers-share-their-tools-and-tips
1081057411	20230120	202301	2023	2023.0548	CHN	CHINA	CHN								BUS	BUSINESS						BUS			0	046	046	04	1	7.0	4	1	4	0.13262599469496	1	China	CH	CH		35	105	CH	4	Dakar, Dakar, Senegal	SG	SG01		14.7367	-17.6339	-2266494	4	Dakar, Dakar, Senegal	SG	SG01		14.7367	-17.6339	-2266494	20230120131500	http://www.msn.com/en-us/news/politics/in-senegal-yellen-talks-about-future-of-us-africa-relations/ar-AA16yG5Z
1081057412	20230120	202301	2023	2023.0548	CHN	CHINA	CHN								CHNCVL	NANNING	CHN					CVL			0	043	043	04	1	2.8	4	1	4	0.81799591002045	4	Nanning, Guangxi, China	CH	CH16	13058	22.8167	108.317	-1919650	4	Nanning, Guangxi, China	CH	CH16	13058	22.8167	108.317	-1919650	4	Nanning, Guangxi, China	CH	CH16	13058	22.8167	108.317	-1919650	20230120131500	http://www.thatsmags.com/china/post/35601/city-snapshot-3-instagrammers-share-their-tools-and-tips
1081057413	20230120	202301	2023	2023.0548	CHN	CHINESE	CHN								COP	POLICE						COP			1	090	090	09	2	-2.0	10	1	10	-1.97368421052631	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230120131500	https://www.meadvilletribune.com/news/state-police-raid-three-mercer-county-massage-parlors/article_77d549e6-980f-11ed-845d-df0d4477b103.html
1081057414	20230120	202301	2023	2023.0548	CHN	CHINESE	CHN								COP	POLICE						COP			1	1124	112	11	3	-2.0	10	1	10	-1.97368421052631	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230120131500	https://www.meadvilletribune.com/news/state-police-raid-three-mercer-county-massage-parlors/article_77d549e6-980f-11ed-845d-df0d4477b103.html
1081057415	20230120	202301	2023	2023.0548	CHN	CHINA	CHN								EDU	UNIVERSITY						EDU			1	042	042	04	1	1.9	2	1	2	0.81799591002045	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20230120131500	http://www.thatsmags.com/china/post/35601/city-snapshot-3-instagrammers-share-their-tools-and-tips
1081057416	20230120	202301	2023	2023.0548	CHN	CHINA	CHN								IGOUNO	UNITED NATIONS		UNO				IGO			0	120	120	12	3	-4.0	8	1	8	-4.50901803607214	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230120131500	https://www.theguardian.com/world/2023/jan/20/the-last-generation-young-chinese-people-vow-not-to-have-children
1081057417	20230120	202301	2023	2023.0548	CHN	CHINA	CHN								MNCKOR	SAMSUNG	KOR					MNC			0	020	020	02	1	3.0	4	1	4	0.73105040400154	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230120131500	http://www.msn.com/en-us/news/technology/top-phones-to-expect-in-2023-galaxy-s23-iphone-15-and-more/ar-AA15b5U7
1081057418	20230120	202301	2023	2023.0548	CHN	CHINA	CHN								MYS	MALAYSIA	MYS								1	013	013	01	1	0.4	4	1	4	3.07692307692308	1	China	CH	CH		35	105	CH	1	Malaysia	MY	MY		2.5	112.5	MY	1	China	CH	CH		35	105	CH	20230120131500	https://www.thestar.com.my/aseanplus/aseanplus-news/2023/01/20/bruneians-witness-039awakening-of-lions039-ahead-of-cny-celebrations
1081057419	20230120	202301	2023	2023.0548	CHN	CHINA	CHN								SENGOV	SENEGAL	SEN					GOV			0	040	040	04	1	1.0	2	1	2	0.13262599469496	1	China	CH	CH		35	105	CH	4	Dakar, Dakar, Senegal	SG	SG01		14.7367	-17.6339	-2266494	1	China	CH	CH		35	105	CH	20230120131500	http://www.msn.com/en-us/news/politics/in-senegal-yellen-talks-about-future-of-us-africa-relations/ar-AA16yG5Z
1081057420	20230120	202301	2023	2023.0548	CHN	CHINA	CHN								SENGOV	SENEGAL	SEN					GOV			0	040	040	04	1	1.0	2	1	2	0.13262599469496	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230120131500	http://www.msn.com/en-us/news/politics/in-senegal-yellen-talks-about-future-of-us-africa-relations/ar-AA16yG5Z
1081057421	20230120	202301	2023	2023.0548	CHNCVL	NANNING	CHN					CVL													0	042	042	04	1	1.9	3	1	3	0.81799591002045	4	Nanning, Guangxi, China	CH	CH16	13058	22.8167	108.317	-1919650	0								4	Nanning, Guangxi, China	CH	CH16	13058	22.8167	108.317	-1919650	20230120131500	http://www.thatsmags.com/china/post/35601/city-snapshot-3-instagrammers-share-their-tools-and-tips
1081057422	20230120	202301	2023	2023.0548	CHNCVL	NANNING	CHN					CVL			CHN	CHINA	CHN								0	042	042	04	1	1.9	4	1	4	0.81799591002045	4	Nanning, Guangxi, China	CH	CH16	13058	22.8167	108.317	-1919650	4	Nanning, Guangxi, China	CH	CH16	13058	22.8167	108.317	-1919650	4	Nanning, Guangxi, China	CH	CH16	13058	22.8167	108.317	-1919650	20230120131500	http://www.thatsmags.com/china/post/35601/city-snapshot-3-instagrammers-share-their-tools-and-tips
1081057423	20230120	202301	2023	2023.0548	CHR	CHRISTIAN				CHR					GOV	ADMINISTRATION						GOV			0	010	010	01	1	0.0	8	1	8	3.48583877995643	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20230120131500	https://www.graphic.com.gh/news/politics/reject-npp-ndc-for-gum-to-change-ghana-s-fortunes-rev-christian-kwabena-andrews.html
1081057424	20230120	202301	2023	2023.0548	CHR	CHRISTIAN				CHR					GOV	ADMINISTRATION						GOV			0	100	100	10	3	-5.0	8	1	8	3.48583877995643	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20230120131500	https://www.graphic.com.gh/news/politics/reject-npp-ndc-for-gum-to-change-ghana-s-fortunes-rev-christian-kwabena-andrews.html
1081057425	20230120	202301	2023	2023.0548	COP	POLICE						COP													1	015	015	01	1	0.0	10	1	10	-11.8081180811808	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20230120131500	https://www.bbc.co.uk/news/uk-england-essex-64347738
1081057426	20230120	202301	2023	2023.0548	COP	DEPUTY						COP													1	110	110	11	3	-2.0	6	1	6	-2.30352303523035	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20230120131500	https://www.belfastlive.co.uk/news/northern-ireland/adoption-social-care-legislation-northern-26021692
1081057427	20230120	202301	2023	2023.0548	COP	RIOT POLICE						COP													0	110	110	11	3	-2.0	10	1	10	-6.58627087198515	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20230120131500	https://www.dailymail.co.uk/news/article-11657519/How-militant-unions-causing-chaos-Europe.html
1081057428	20230120	202301	2023	2023.0548	COP	PRISON						COP													1	173	173	17	4	-5.0	10	1	10	-16.7883211678832	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20230120131500	https://www.fox32chicago.com/news/mchenry-man-sentanced-to-10-year-in-prison-for-child-porn-charges
1081057429	20230120	202301	2023	2023.0548	COP	RIOT POLICE						COP													0	183	183	18	4	-10.0	8	1	8	-6.58627087198515	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20230120131500	https://www.dailymail.co.uk/news/article-11657519/How-militant-unions-causing-chaos-Europe.html
1081057430	20230120	202301	2023	2023.0548	COP	RIOT POLICE						COP													0	183	183	18	4	-10.0	2	1	2	-6.58627087198515	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20230120131500	https://www.dailymail.co.uk/news/article-11657519/How-militant-unions-causing-chaos-Europe.html
1081057431	20230120	202301	2023	2023.0548	COP	DEPUTY						COP			AFGINSTAL	TALIBAN	AFG	TAL				INS			1	014	014	01	1	0.0	20	2	20	-1.41770563788912	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20230120131500	https://www.bbc.co.uk/news/world-asia-64341817
1081057432	20230120	202301	2023	2023.0548	COP	DEPUTY						COP			AFGINSTAL	TALIBAN	AFG	TAL				INS			1	020	020	02	1	3.0	20	2	20	-1.41770563788912	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20230120131500	https://www.bbc.co.uk/news/world-asia-64341817
1081057433	20230120	202301	2023	2023.0548	COP	PRISON						COP			CAN	CANADIAN	CAN								1	173	173	17	4	-5.0	6	1	6	-2.82485875706215	1	Syria	SY	SY		35	38	SY	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20230120131500	https://www.ctvnews.ca/5-things/5-things-to-know-for-friday-january-20-2023-1.6238560
1081057434	20230120	202301	2023	2023.0548	COP	PRISON						COP			CAN	CANADA	CAN								1	173	173	17	4	-5.0	4	1	4	-2.82485875706215	1	Syria	SY	SY		35	38	SY	1	Canada	CA	CA		60	-96	CA	1	Syria	SY	SY		35	38	SY	20230120131500	https://www.ctvnews.ca/5-things/5-things-to-know-for-friday-january-20-2023-1.6238560
1081057435	20230120	202301	2023	2023.0548	COP	POLICE						COP			FRA	PARIS	FRA								1	190	190	19	4	-10.0	5	1	5	-6.58627087198515	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20230120131500	https://www.dailymail.co.uk/news/article-11657519/How-militant-unions-causing-chaos-Europe.html
1081057436	20230120	202301	2023	2023.0548	COP	DEPUTY						COP			GBR	UNITED KINGDOM	GBR								1	110	110	11	3	-2.0	4	1	4	-2.30352303523035	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20230120131500	https://www.belfastlive.co.uk/news/northern-ireland/adoption-social-care-legislation-northern-26021692
1081057437	20230120	202301	2023	2023.0548	COP	POLICE						COP			GBR	UNITED KINGDOM	GBR								1	112	112	11	3	-2.0	1	1	1	-11.8081180811808	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20230120131500	https://www.bbc.co.uk/news/uk-england-essex-64347738
1081057438	20230120	202301	2023	2023.0548	COP	POLICE						COP			GBRGOV	UNITED KINGDOM	GBR					GOV			1	112	112	11	3	-2.0	1	1	1	-11.8081180811808	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20230120131500	https://www.bbc.co.uk/news/uk-england-essex-64347738
1081057439	20230120	202301	2023	2023.0548	COP	POLICE						COP			GBRMIL	UNITED KINGDOM	GBR					MIL			1	112	112	11	3	-2.0	2	1	2	-11.8081180811808	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20230120131500	https://www.bbc.co.uk/news/uk-england-essex-64347738
